event_id,name,epoch,pred_sigma_min,T0,P,duration_hours,mag_V,depth_mmag,current_oc_min,min_telescope_inches,ra,dec,n_obs_recent,exoclock_priority,recent_activity_flag,events_per_month,network_needed,campaign_flag,ttv_flag,snr_proxy,time_since_last_obs_days,last_obs_jd,Tmid_utc,obs_frac,obs_max_alt,obs_min_alt,obs_mean_airmass,obs_visible,obs_peak_time_jd,ttv_amplitude_min,ttv_signal_strength,ttv_significance_class,instrument_difficulty,instrument_difficulty_norm,aperture_exoclock,required_aperture,aperture_ratio,instrument_flag,instrument_feasible,aperture_consistency,instrument_penalty,science_priority_numeric,science_recency_score,campaign_intensity,campaign_intensity_norm,S1,S2,S3,S4,S5,S6,base_score,final_score,priority_group,obs_frac_pct,final_score_pct,obs_interpretation,ephemeris_interpretation,score_interpretation,science_interpretation,synergy_explanation,score_breakdown,summary_text,flag_labels
TOI-532b_610,TOI-532b,610,1.2011913446242468,2459831.66723,2.3266502,1.75,14.413,10.02,-0.67,16.25,85.07995125,11.562800833333334,3,low,True,12.894074064077188,False,False,0,6.06,1390.3686226033606,2459831.66723,2026-07-29 10:09:11.629,0.0,73.27768330391105,55.224672128230175,1.0915902710263352,0,2461250.929995706,0.67,0.0335,none,2,0.3333333333333333,16.25,49.90887110167823,2.0795362959032597,Not suitable,False,3.0713151447186604,0.11543212411032101,2,0.25,4.5,0.5294117647058824,4,1,2,1,2.25,3,2.2874999999999996,0.26405098390235926,3,0.41838842975206614,0.1962809917355372,limited visibility,well constrained ephemeris,lower priority target,low ExoClock priority; 3 observations in the last year (moderately monitored),partial visibility,"{'priority': 'lower priority target', 'score': 0.26405098390235926, 'visibility': 'limited visibility', 'ephemeris': 'well constrained ephemeris', 'science': 'low ExoClock priority; 3 observations in the last year (moderately monitored)', 'coordination': 'partial visibility', 'network': False, 'campaign': False}",lower priority target. well constrained ephemeris. limited visibility. low ExoClock priority; 3 observations in the last year (moderately monitored).,—
GJ1252b_3401,GJ1252b,3401,2.286034661149315,2459487.95566,0.51824231,0.74,12.68,1.0,0.0,103.41,306.92533875,-56.45698777777778,0,high,False,57.887979080673674,False,False,0,1.91,1734.0801919433288,2459487.95566,2026-07-28 23:55:36.962,0.0,5.3321499485223045,-4.0969385232327875,147.33177259623633,0,2461250.5483444678,0.0,0.0,none,0,0.0,103.41,50.0,2.0833333333333335,Not suitable,False,0.48351223285949135,0.11455884399268769,4,1.0,4.5,0.5294117647058824,3,1,1,1,5.0,3,2.3,0.2634853411831817,3,0.41838842975206614,0.18801652892561985,limited visibility,well constrained ephemeris,lower priority target,high ExoClock priority; no observations in the last year,partial visibility,"{'priority': 'lower priority target', 'score': 0.2634853411831817, 'visibility': 'limited visibility', 'ephemeris': 'well constrained ephemeris', 'science': 'high ExoClock priority; no observations in the last year', 'coordination': 'partial visibility', 'network': False, 'campaign': False}",lower priority target. well constrained ephemeris. limited visibility. high ExoClock priority; no observations in the last year.,—
GJ1252b_3402,GJ1252b,3402,2.2866319181827994,2459487.95566,0.51824231,0.74,12.68,1.0,0.0,103.41,306.92533875,-56.45698777777778,0,high,False,57.887979080673674,False,False,0,1.91,1734.0801919456571,2459487.95566,2026-07-29 12:21:53.097,0.0,-49.51205480104522,-61.93197484463165,,0,2461250.9318645485,0.0,0.0,none,0,0.0,103.41,50.0,2.0833333333333335,Not suitable,False,0.48351223285949135,0.11455884399268769,4,1.0,4.5,0.5294117647058824,3,1,1,1,5.0,3,2.3,0.2634853411831817,3,0.41838842975206614,0.18801652892561985,limited visibility,well constrained ephemeris,lower priority target,high ExoClock priority; no observations in the last year,partial visibility,"{'priority': 'lower priority target', 'score': 0.2634853411831817, 'visibility': 'limited visibility', 'ephemeris': 'well constrained ephemeris', 'science': 'high ExoClock priority; no observations in the last year', 'coordination': 'partial visibility', 'network': False, 'campaign': False}",lower priority target. well constrained ephemeris. limited visibility. high ExoClock priority; no observations in the last year.,—
GJ1252b_3403,GJ1252b,3403,2.287229194773471,2459487.95566,0.51824231,0.74,12.68,1.0,0.0,103.41,306.92533875,-56.45698777777778,0,high,False,57.887979080673674,False,False,0,1.91,1734.0801919475198,2459487.95566,2026-07-30 00:48:09.233,0.0,5.331975522017325,0.45999748306690463,18.5999280785467,0,2461251.544551308,0.0,0.0,none,0,0.0,103.41,50.0,2.0833333333333335,Not suitable,False,0.48351223285949135,0.11455884399268769,4,1.0,4.5,0.5294117647058824,3,1,1,1,5.0,3,2.3,0.2634853411831817,3,0.41838842975206614,0.18801652892561985,limited visibility,well constrained ephemeris,lower priority target,high ExoClock priority; no observations in the last year,partial visibility,"{'priority': 'lower priority target', 'score': 0.2634853411831817, 'visibility': 'limited visibility', 'ephemeris': 'well constrained ephemeris', 'science': 'high ExoClock priority; no observations in the last year', 'coordination': 'partial visibility', 'network': False, 'campaign': False}",lower priority target. well constrained ephemeris. limited visibility. high ExoClock priority; no observations in the last year.,—
TOI-206b_3972,TOI-206b,3972,1.8100007008881347,2458325.5431,0.7363104,0.64,14.865,1.25,0.0,156.26,73.73723125000001,-62.522351388888886,0,high,False,40.743686358361906,False,False,0,0.54,2896.49275256088,2458325.5431,2026-07-28 16:00:46.777,0.0,-14.826397574466592,-41.187161066921696,,0,2461250.0838747337,0.0,0.0,none,0,0.0,156.26,50.0,2.0833333333333335,Not suitable,False,0.3199795213106361,0.11455884399268769,4,1.0,4.5,0.5294117647058824,3,1,1,1,5.0,3,2.3,0.2634853411831817,3,0.41838842975206614,0.18801652892561985,limited visibility,well constrained ephemeris,lower priority target,high ExoClock priority; no observations in the last year,partial visibility,"{'priority': 'lower priority target', 'score': 0.2634853411831817, 'visibility': 'limited visibility', 'ephemeris': 'well constrained ephemeris', 'science': 'high ExoClock priority; no observations in the last year', 'coordination': 'partial visibility', 'network': False, 'campaign': False}",lower priority target. well constrained ephemeris. limited visibility. high ExoClock priority; no observations in the last year.,—
TOI-206b_3973,TOI-206b,3973,1.810410247677492,2458325.5431,0.7363104,0.64,14.865,1.25,0.0,156.26,73.73723125000001,-62.522351388888886,0,high,False,40.743686358361906,False,False,0,0.54,2896.4927525632083,2458325.5431,2026-07-29 09:41:03.996,0.0,-0.7743801726582114,-4.2371728277151375,,0,2461250.8979629166,0.0,0.0,none,0,0.0,156.26,50.0,2.0833333333333335,Not suitable,False,0.3199795213106361,0.11455884399268769,4,1.0,4.5,0.5294117647058824,3,1,1,1,5.0,3,2.3,0.2634853411831817,3,0.41838842975206614,0.18801652892561985,limited visibility,well constrained ephemeris,lower priority target,high ExoClock priority; no observations in the last year,partial visibility,"{'priority': 'lower priority target', 'score': 0.2634853411831817, 'visibility': 'limited visibility', 'ephemeris': 'well constrained ephemeris', 'science': 'high ExoClock priority; no observations in the last year', 'coordination': 'partial visibility', 'network': False, 'campaign': False}",lower priority target. well constrained ephemeris. limited visibility. high ExoClock priority; no observations in the last year.,—
TOI-206b_3974,TOI-206b,3974,1.8108198049015856,2458325.5431,0.7363104,0.64,14.865,1.25,0.0,156.26,73.73723125000001,-62.522351388888886,0,high,False,40.743686358361906,False,False,0,0.54,2896.4927525655366,2458325.5431,2026-07-30 03:21:21.214,0.0,-13.480744940612093,-39.612414510195585,,0,2461251.72177331,0.0,0.0,none,0,0.0,156.26,50.0,2.0833333333333335,Not suitable,False,0.3199795213106361,0.11455884399268769,4,1.0,4.5,0.5294117647058824,3,1,1,1,5.0,3,2.3,0.2634853411831817,3,0.41838842975206614,0.18801652892561985,limited visibility,well constrained ephemeris,lower priority target,high ExoClock priority; no observations in the last year,partial visibility,"{'priority': 'lower priority target', 'score': 0.2634853411831817, 'visibility': 'limited visibility', 'ephemeris': 'well constrained ephemeris', 'science': 'high ExoClock priority; no observations in the last year', 'coordination': 'partial visibility', 'network': False, 'campaign': False}",lower priority target. well constrained ephemeris. limited visibility. high ExoClock priority; no observations in the last year.,—
TOI-269b_558,TOI-269b,558,1.4416133074636635,2459187.94803,3.6977156,0.99,14.41,5.3,0.0,35.88,75.84608791666666,-54.17720138888889,0,high,False,8.11311719051622,False,False,0,3.01,2034.0878225723282,2459187.94803,2026-07-29 18:32:26.943,0.0,-29.999694360574196,-61.228168550582,,0,2461251.189200729,0.0,0.0,none,1,0.16666666666666666,35.88,50.0,2.0833333333333335,Not suitable,False,1.3935340022296543,0.11455884399268769,4,1.0,3.933935157154866,0.46281590084174895,3,1,1,1,5.0,3,2.3,0.2634853411831817,3,0.41838842975206614,0.18801652892561985,limited visibility,well constrained ephemeris,lower priority target,high ExoClock priority; no observations in the last year,partial visibility,"{'priority': 'lower priority target', 'score': 0.2634853411831817, 'visibility': 'limited visibility', 'ephemeris': 'well constrained ephemeris', 'science': 'high ExoClock priority; no observations in the last year', 'coordination': 'partial visibility', 'network': False, 'campaign': False}",lower priority target. well constrained ephemeris. limited visibility. high ExoClock priority; no observations in the last year.,—
TOI-3082b_965,TOI-3082b,965,16.796623203487403,2459391.9744,1.926786,1.71,13.05,3.2,7.33,31.69,195.90863666666667,-19.218863055555556,3,high,True,15.569969887678237,False,False,0,3.67,1830.0614528488368,2459391.9744,2026-07-29 19:43:48.513,0.0,42.333543806284744,14.778965917403239,2.045735197952466,0,2461251.2387559377,7.33,0.3665,weak,0,0.0,31.69,47.693323513692626,1.9872218130705261,Not suitable,False,1.5049960086365612,0.13883853689061604,4,0.25,4.5,0.5294117647058824,1,2,1,1,4.25,3,1.8875,0.26205773838103774,3,0.41838842975206614,0.1797520661157025,limited visibility,moderate ephemeris uncertainty,lower priority target,high ExoClock priority; 3 observations in the last year (moderately monitored),partial visibility,"{'priority': 'lower priority target', 'score': 0.26205773838103774, 'visibility': 'limited visibility', 'ephemeris': 'moderate ephemeris uncertainty', 'science': 'high ExoClock priority; 3 observations in the last year (moderately monitored)', 'coordination': 'partial visibility', 'network': False, 'campaign': False}",lower priority target. moderate ephemeris uncertainty. limited visibility. TTV signal weak. high ExoClock priority; 3 observations in the last year (moderately monitored).,—
K2-25b_1015,K2-25b,1015,0.5612315529832408,2457714.193756,3.48456287,0.79,15.56,13.39,-0.54,14.3,63.273389166666675,15.247781388888889,3,low,True,8.609401270466961,False,False,0,4.06,3507.842096262146,2457714.193756,2026-07-29 12:34:56.783,0.0,62.939087328974246,11.192253404684765,2.0328741062226015,0,2461250.940934988,0.54,0.027000000000000003,none,2,0.3333333333333333,14.3,50.0,2.0833333333333335,Not suitable,False,3.4965034965034962,0.11455884399268769,2,0.25,4.082820381140088,0.4803318095458927,4,1,2,1,2.25,3,2.2874999999999996,0.26205335563327303,3,0.41838842975206614,0.17768595041322313,limited visibility,well constrained ephemeris,lower priority target,low ExoClock priority; 3 observations in the last year (moderately monitored),partial visibility,"{'priority': 'lower priority target', 'score': 0.26205335563327303, 'visibility': 'limited visibility', 'ephemeris': 'well constrained ephemeris', 'science': 'low ExoClock priority; 3 observations in the last year (moderately monitored)', 'coordination': 'partial visibility', 'network': False, 'campaign': False}",lower priority target. well constrained ephemeris. limited visibility. low ExoClock priority; 3 observations in the last year (moderately monitored).,—
LHS1478b_848,LHS1478b,848,1.6655427199370816,2459597.76239,1.9495387,0.71,13.304,2.42,-4.23,53.42,44.32607958333334,76.553125,2,high,True,15.388255693513548,False,False,0,2.66,1624.273462449666,2459597.76239,2026-07-29 11:17:23.153,0.0,40.22381318761143,28.745606054475164,1.7565777826399327,0,2461250.88707353,4.23,0.21150000000000002,none,0,0.0,53.42,50.0,2.0833333333333335,Not suitable,False,0.9359790340696368,0.11455884399268769,4,0.3333333333333333,4.5,0.5294117647058824,3,1,1,1,4.333333333333333,3,2.1999999999999997,0.25202945678391286,3,0.41838842975206614,0.1756198347107438,limited visibility,well constrained ephemeris,lower priority target,high ExoClock priority; 2 observations in the last year,partial visibility,"{'priority': 'lower priority target', 'score': 0.25202945678391286, 'visibility': 'limited visibility', 'ephemeris': 'well constrained ephemeris', 'science': 'high ExoClock priority; 2 observations in the last year', 'coordination': 'partial visibility', 'network': False, 'campaign': False}",lower priority target. well constrained ephemeris. limited visibility. high ExoClock priority; 2 observations in the last year.,—
K2-155c_240,K2-155c,240,15.961391578429998,2457925.3976,13.853487,3.03,12.762,1.39,0.0,60.52,65.46868833333333,21.353593611111112,0,high,False,2.165519771303788,True,False,0,2.65,3296.638252311386,2457925.3976,2026-07-28 17:36:29.889,0.0,3.31738946797425,-35.83908646815504,119.06761401763237,0,2461250.1503459373,0.0,0.0,none,0,0.0,60.52,47.61040954758645,1.9837670644827687,Not suitable,False,0.786688855710285,0.1398011631711601,4,1.0,4.149655931391137,0.4881948154577808,1,1,1,1,5.0,3,1.8,0.25164209370808815,3,0.41838842975206614,0.17355371900826447,limited visibility,moderate ephemeris uncertainty,lower priority target,high ExoClock priority; no observations in the last year,multi-site coordination required; partial visibility,"{'priority': 'lower priority target', 'score': 0.25164209370808815, 'visibility': 'limited visibility', 'ephemeris': 'moderate ephemeris uncertainty', 'science': 'high ExoClock priority; no observations in the last year', 'coordination': 'multi-site coordination required; partial visibility', 'network': True, 'campaign': False}",lower priority target. moderate ephemeris uncertainty. limited visibility. high ExoClock priority; no observations in the last year. requires multi-site coordination.,🌍 Network
TOI-2427b_1593,TOI-2427b,1593,23.405072767760473,2459169.6202,1.3060011,0.81,10.29,0.53,0.0,110.67,52.2909725,-31.363044722222224,0,high,False,22.970884174599853,False,False,0,2.2,2052.4156528138556,2459169.6202,2026-07-28 13:53:58.695,0.0,10.318666550957067,-34.559248341085144,27.144360755750665,0,2461249.9958182294,0.0,0.0,none,1,0.16666666666666666,110.67,47.76944411008697,1.9903935045869572,Not suitable,False,0.4316386022416822,0.13796061830217834,4,1.0,4.5,0.5294117647058824,1,1,1,1,5.0,3,1.8,0.24832911294392102,3,0.41838842975206614,0.17045454545454544,limited visibility,moderate ephemeris uncertainty,lower priority target,high ExoClock priority; no observations in the last year,partial visibility,"{'priority': 'lower priority target', 'score': 0.24832911294392102, 'visibility': 'limited visibility', 'ephemeris': 'moderate ephemeris uncertainty', 'science': 'high ExoClock priority; no observations in the last year', 'coordination': 'partial visibility', 'network': False, 'campaign': False}",lower priority target. moderate ephemeris uncertainty. limited visibility. high ExoClock priority; no observations in the last year.,—
